row_id,title,url,text
125,Cobweb,https://en.wikipedia.org/wiki/Cobweb_(2023_American_film),"Cobweb is a 2023 American horror film directed by Samuel Bodin in his directorial debut. Its screenplay, written by Chris Thomas Devlin, was included in the 2018 Black List, and follows a young boy, raised by overprotective parents, who suddenly hears noises coming from behind his bedroom wall. The film stars Lizzy Caplan, Woody Norman, Cleopatra Coleman, and Antony Starr.\n\nCobweb had a limited theatrical release in the United States by Lionsgate Films on July 21, 2023. It received mixed reviews from critics."
126,Knife Fight (film),https://en.wikipedia.org/wiki/Knife_Fight_(film),"Knife Fight is a 2012 American political thriller film starring Rob Lowe, Carrie-Anne Moss, Jamie Chung, Richard Schiff, Amanda Crew, Julie Bowen and Ryan Alosio. It is directed by Bill Guttentag and co-written by Bill Guttentag and former Al Gore spokesman Chris Lehane. The film was shot in San Francisco, California. The film premiered at the 2012 Tribeca Film Festival and was released theatrically in the United States on January 25, 2013 and was released on demand and digitally on January 28, 2013. Davey Havok of the band AFI makes an appearance."
127,Lisbon (1956 film),https://en.wikipedia.org/wiki/Lisbon_(1956_film),"Lisbon is a 1956 American film noir crime film produced and directed by Ray Milland and starring Milland, Maureen O'Hara, Claude Rains, Edward Chapman, and Jay Novello. An American smuggler based in Lisbon is hired to rescue a wealthy industrialist from behind the Iron Curtain."
128,Truth (2013 film),https://en.wikipedia.org/wiki/Truth_(2013_film),"Truth is a 2013 American psychological thriller film directed and written by Rob Moretti and starring Sean Paul Lockhart, Blanche Baker, and Rob Moretti. It was filmed in Englewood Cliffs, New Jersey and Montclair, New Jersey, United States."
129,Inside Out (1975 film),https://en.wikipedia.org/wiki/Inside_Out_(1975_film),"Inside Out is a 1975 British action thriller film, produced and directed by Peter Duffell, and starring James Mason, Robert Culp, and Telly Savalas. The movie, shot in West Berlin and the Netherlands, aired on television in the United States on NBC on 1 January 1978 under the alternate title ""Hitler's Gold"". It was also titled ""The Golden Heist"", and ""Ein genialer Bluff"" (in West Germany). It was an inspiration for the film Wild Geese II."
130,The Fall of the House of Usher (1950 film),https://en.wikipedia.org/wiki/The_Fall_of_the_House_of_Usher_(1950_film),"The Fall of the House of Usher is a 1950 British horror film directed by Ivan Barnett and starring Gwendoline Watford, Kaye Tendeter and Irving Steen. It is an adaptation of the 1839 short story of the same title by Edgar Allan Poe."
131,Synchronic (film),https://en.wikipedia.org/wiki/Synchronic_(film),Synchronic is a 2019 American science fiction horror film directed and produced by Justin Benson and Aaron Moorhead. It stars Jamie Dornan and Anthony Mackie.
132,Death Race (film),https://en.wikipedia.org/wiki/Death_Race_(film),"Death Race is a 2008 action thriller film co-produced, written and directed by Paul W. S. Anderson. It stars Jason Statham, Tyrese Gibson, Ian McShane and Joan Allen."
133,Limitless (film),https://en.wikipedia.org/wiki/Limitless_(film),"Limitless is a 2011 American science fiction film directed by Neil Burger. Based on the novel The Dark Fields by Alan Glynn, the film stars Bradley Cooper, Abbie Cornish, and Robert De Niro. The events portrayed in the film follow Edward Morra, a struggling writer, who is introduced to a nootropic drug called NZT-48, which gives him the ability to fully utilize his brain and vastly improve his lifestyle."
134,The Man with the Iron Heart (film),https://en.wikipedia.org/wiki/The_Man_with_the_Iron_Heart_(film),"The Man with the Iron Heart (released as HHhH in France and Killing Heydrich in Canada) is a 2017 English-language French-Belgian biographical war drama-thriller film directed by Cédric Jimenez and written by David Farr, Audrey Diwan, and Jimenez. It is based on French writer Laurent Binet's novel ""HHhH"", and focuses on ""Operation Anthropoid"", the assassination of Nazi leader Reinhard Heydrich in Prague during World War II. "
135,Whiskey Tango Foxtrot (film),https://en.wikipedia.org/wiki/Whiskey_Tango_Foxtrot_(film),"In 2003 New York City, dissatisfied with the state of her career covering low-profile stories, television journalist Kim Barker (Tina Fey) agrees to take a short assignment as a war correspondent in Afghanistan during Operation Enduring Freedom, to the disappointment of her boyfriend Chris (Josh Charles), who also spends a lot of time traveling. Assigned low-budget living quarters with other international journalists, she develops a friendship with noted BBC correspondent Tanya Vanderpoel (Margot Robbie) and lecherous Scottish freelance photographer Iain MacKelpie (Martin Freeman). After a period of adjustment aided by her Afghan ""fixer"" Fahim Ahmadzai (Christopher Abbott), she begins taking well to the assignment, eliciting frank remarks on camera from soldiers questioning the value of their assignment there, and putting herself in harm's way to capture combat incidents on video. American Marine commander General (previously Colonel) Hollanek (Billy Bob Thornton) takes a dim view of her as an inexperienced nuisance."
136,Crashing,https://en.wikipedia.org/wiki/Crashing_(film),"Crashing is a 2007 American drama film directed by Gary Walkow and starring Campbell Scott, Lizzy Caplan, Izabella Miko and Alex Kingston. It is a follow-up to Walkow's 1987 film The Trouble with Dick. The Russo brothers served as executive producers of the film."
137,Living with the Dead (film),https://en.wikipedia.org/wiki/Living_with_the_Dead_(film),"Living with the Dead (released in Europe as Talking to Heaven) is a 2002 supernatural crime drama directed by Stephen Gyllenhaal and starring Ted Danson, Diane Ladd, Queen Latifah, Mary Steenburgen and Jack Palance. It was inspired by the life of medium James Van Praagh. The film first aired in the U.S. on CBS-TV. It was later rated PG-13."
138,The Emissary (film),https://en.wikipedia.org/wiki/The_Emissary_(film),"The Emissary is a 1989 South African thriller film starring Ted Le Plat, Terry Norton, Robert Vaughn, , Patrick Mynhardt, , Ken Gampu, Brian O'Shaughnessy, and Peter Krummeck. The film was written, produced, and directed by Jan Scholtz."
139,Jirga (film),https://en.wikipedia.org/wiki/Jirga_(film),"Jirga is a 2018 Australian drama film written and directed by Benjamin Gilmour and produced by John Maynard. It stars Sam Smith as a former Australian soldier returning to Afghanistan to seek forgiveness from the family of a man he killed while serving in the war. The film was shot under extreme circumstances, in dangerous locations and with assistance from the local people of Afghanistan. Deemed too politically divisive to be produced in Pakistan the film moved production at the last minute to Afghanistan and shot in one of the most dangerous regions in the world, Kandahar Province."
140,Boogie (2009 film),https://en.wikipedia.org/wiki/Boogie_(2009_film),"Boogie (Spanish: Boogie, el aceitoso) is a 2009 3D Argentinian Flash-animated action-thriller film, based on the Argentine character Boogie, the oily by Roberto Fontanarrosa, and directed by Gustavo Cova. The voices of main characters Boogie and Marcia were performed by Pablo Echarri and Nancy Dupláa. It was the first 3D animated movie made in Argentina and Latin America."
141,Motherless Brooklyn (film),https://en.wikipedia.org/wiki/Motherless_Brooklyn_(film),"Motherless Brooklyn is a 2019 American neo-noir crime film written, produced and directed by Edward Norton, based on the 1999 novel of the same name by Jonathan Lethem. Set in New York City in 1957, the film follows a private investigator with Tourette syndrome, who is determined to solve the murder of his mentor. Along with Norton, the film also stars Bruce Willis, Gugu Mbatha-Raw, Bobby Cannavale, Cherry Jones, Alec Baldwin and Willem Dafoe."
142,Gacy (film),https://en.wikipedia.org/wiki/Gacy_(film),"Gacy (also known as The Crawl Space) is a 2003 American crime horror film written and directed by Clive Saunders, and co-written by David Birke. Released direct-to-video, the film is based on the crimes of Chicago serial killer John Wayne Gacy, and stars Mark Holton as Gacy."
143,Unknown (2006 film),https://en.wikipedia.org/wiki/Unknown_(2006_film),"Unknown is a 2006 American mystery thriller film directed by Simon Brand and starring Jim Caviezel, Greg Kinnear, Bridget Moynahan, Joe Pantoliano and Barry Pepper about a group of men kidnapped and locked in a factory with no memory of how they arrived there. Piecing together information around them, they realize that some were kidnapped and some were the kidnappers. They decide they must work together to figure out how to get away before the gang that captured them returns."
144,Great White (film),https://en.wikipedia.org/wiki/Great_White_(film),"Great White (a.k.a. The Last Shark; ) is a 1981 Italian horror film directed by Enzo G. Castellari, starring James Franciscus and Vic Morrow."
145,The Jungle Book (2016 film),https://en.wikipedia.org/wiki/The_Jungle_Book_(2016_film),"The Jungle Book is a 2016 British/American fantasy adventure film directed and produced by Jon Favreau, produced by Walt Disney Pictures, and written by Justin Marks. Based on Rudyard Kipling's eponymous collective works and inspired by Walt Disney's 1967 animated film of the same name, ""The Jungle Book"" is a live-action/CGI film that tells the story of Mowgli, an orphaned human boy who, guided by his animal guardians, sets out on a journey of self-discovery while evading the threatening Shere Khan. The film introduces Neel Sethi as Mowgli, along with voice and motion capture performances from Bill Murray, Ben Kingsley, Idris Elba, Lupita Nyong'o, Scarlett Johansson, Giancarlo Esposito, and Christopher Walken."
146,Hot Tub Time Machine,https://en.wikipedia.org/wiki/Hot_Tub_Time_Machine,"Hot Tub Time Machine is a 2010 American science fiction comedy farce film directed by Steve Pink and written by Josh Heald, Sean Anders, and John Morris. John Cusack, Rob Corddry, Craig Robinson, and Clark Duke star in the film as four men who accidentally time travel back to 1986 using a hot tub and must find a way to return to 2010. The supporting cast includes Sebastian Stan, Crispin Glover, Lizzy Caplan, and Chevy Chase.\n\nThe film was released on March 26, 2010. It received mixed-to-positive reviews and grossing $64.6 million against a claimed budget of $36 million. A sequel, Hot Tub Time Machine 2, was released on February 20, 2015."
147,Noah's Ark (1928 film),https://en.wikipedia.org/wiki/Noah's_Ark_(1928_film),"The film opens after the great flood, with Noah and his family outside of the Ark praising the Lord. Then comes depictions of the building of the Tower of Babel and the worshipping of the golden calf. Then it switches to the eve of World War I. The theme of the gold calf is carried forward by a scene in which a bankrupted trader (Otto Hoffman) shoots his uncaring stockbroker."
148,Junglee (2019 film),https://en.wikipedia.org/wiki/Junglee_(2019_film),"The initial release date was preponed by a week to give the action thriller ""Romeo Akbar Walter"" a solo release."
149,Octane (film),https://en.wikipedia.org/wiki/Octane_(film),"Octane (released as Pulse in the United States) is a 2003 horror film directed by Marcus Adams and starring Madeleine Stowe, Mischa Barton, and Norman Reedus. The film follows a divorced mother and her teenage daughter on a late-night road trip, and the mother's battle to find her daughter after she gets caught up with a bizarre cult of young criminals at a truck stop. "
150,Cape Fear (1962 film),https://en.wikipedia.org/wiki/Cape_Fear_(1962_film),"Cape Fear is a 1962 American neo-noir psychological thriller film starring Robert Mitchum, Gregory Peck, Martin Balsam, and Polly Bergen. It was adapted by James R. Webb from the 1957 novel ""The Executioners"" by John D. MacDonald. It was initially storyboarded by Alfred Hitchcock (who was slated to direct but who quit over a dispute), subsequently directed by J. Lee Thompson, and released on April 12, 1962. The film concerns an attorney whose family is stalked by a criminal he helped to send to jail."
151,Devil in a Blue Dress (film),https://en.wikipedia.org/wiki/Devil_in_a_Blue_Dress_(film),"Devil in a Blue Dress is a 1995 American neo-noir mystery film directed by Carl Franklin and photographed by Tak Fujimoto. The film is based on Walter Mosley's novel of the same name and features Denzel Washington, Tom Sizemore, Jennifer Beals, and Don Cheadle."
152,This England (film),https://en.wikipedia.org/wiki/This_England_(film),"The film was made for propaganda purposes during the Second World War. Its title comes from a speech by John of Gaunt in the play ""Richard II"" by William Shakespeare."
153,The Last Rites of Ransom Pride,https://en.wikipedia.org/wiki/The_Last_Rites_of_Ransom_Pride,The Last Rites of Ransom Pride is a 2010 Canadian Western film set in 1912 America starring Lizzy Caplan.
154,"3, 2, 1... Frankie Go Boom","https://en.wikipedia.org/wiki/3,_2,_1..._Frankie_Go_Boom","3, 2, 1... Frankie Go Boom is a 2012 comedy film directed by Jordan Roberts and starring Charlie Hunnam, Chris O'Dowd, Lizzy Caplan, and Ron Perlman."
155,Timeslip (1955 film),https://en.wikipedia.org/wiki/Timeslip_(1955_film),"Timeslip (known as The Atomic Man in the United States) is a 1955 British black-and-white science fiction film directed by Ken Hughes and starring Gene Nelson and Faith Domergue. Produced by Alec C. Snowden, it is based on the science fiction novel ""The Isotope Man"" by Charles Eric Maine, who also wrote the screenplay. In the UK, the film was distributed by Anglo-Amalgamated. In 1956 the film was shortened from 93 minutes to 76 minutes and distributed in the U.S. by Allied Artists Pictures as a double feature with ""Invasion of the Body Snatchers""."
156,Dead End (2013 film),https://en.wikipedia.org/wiki/Dead_End_(2013_film),"Dead End (데드엔드) is a South Korean feature film. It was released on November 14, 2013. The director of this 96-minute mystery/thriller was Yoon Yeo-chang (윤여창). The lead is played by Kim Min-joon (김민준). Other cast members include Yoo Sang-jeon(우상전) and Choi Joon-yong (최준용)."
157,List of accolades received by Drive (2011 film),https://en.wikipedia.org/wiki/List_of_accolades_received_by_Drive_(2011_film),"""Drive"" is a 2011 American action drama film directed by Nicolas Winding Refn and written by Hossein Amini, based on the 2005 novel ""Drive"" by James Sallis. The film stars Ryan Gosling as an unnamed Hollywood stunt driver moonlighting as a getaway driver, whose budding relationship with his neighbor Irene (Carey Mulligan) and her young son Benicio is interrupted by the sudden release of her husband Standard (Oscar Isaac) from prison. Debt-ridden, Standard hires him to take part in what turns out to be a botched, million-dollar heist that endangers their lives. Bryan Cranston, Christina Hendricks, Ron Perlman, and Albert Brooks play supporting roles. The film premiered on May 11 in competition at the 2011 Cannes Film Festival, before being released by FilmDistrict in American theaters on September 16. ""Drive"" earned a worldwide total of $76.1 million on a production budget of $15 million. The review-aggregation website Rotten Tomatoes surveyed 258 reviews and judged 92 percent to be positive."
158,The Night Before,https://en.wikipedia.org/wiki/The_Night_Before_(2015_film),"The Night Before is a 2015 American Christmas comedy stoner film directed by Jonathan Levine and written by Levine, Evan Goldberg, Kyle Hunter, and Ariel Shaffir. The film stars Joseph Gordon-Levitt, Seth Rogen, and Anthony Mackie as three childhood friends who annually reunite on Christmas Eve in search of an exclusive party in New York City. Lizzy Caplan, Jillian Bell, Mindy Kaling, and Michael Shannon also star.\n\nPrincipal photography began on August 11, 2014, in New York City. Good Universe and Point Grey Pictures produced the film, which Columbia Pictures released in North America on November 20, 2015. The film received mixed reviews from critics and grossed $52 million worldwide."
159,Madness (1980 film),https://en.wikipedia.org/wiki/Madness_(1980_film),"Madness  is a 1980 Italian crime-drama film directed by Fernando Di Leo and starring Joe Dallesandro. A low-budget film, it was shot in just twelve days. It was first supposed to be directed by Mario Gariazzo. The film was the last film Dallesandro shot in Italy before returning to United States. The Luis Bacalov's musical score is mainly recycled from his scores for Di Leo's ""Caliber 9"" and Maurizio Lucidi's ""The Designated Victim""."
160,Transformers (film),https://en.wikipedia.org/wiki/Transformers_(film),"Transformers is a 2007 American science fiction action film based on the toy line of the same name created by Hasbro. The film, which combines computer animation with live-action filming, was directed by Michael Bay, with Steven Spielberg serving as executive producer. It was produced by Don Murphy and Tom DeSanto, and is the first installment in the live-action Transformers film series. The film stars Shia LaBeouf as Sam Witwicky, a teenager who gets caught up in a war between the heroic Autobots and the villainous Decepticons, two factions of alien robots who can disguise themselves by transforming into everyday machinery, primarily vehicles. The Autobots intend to use the AllSpark, the object that created their robotic race, to rebuild their home planet Cybertron and end the war, while the Decepticons have the intention of using it to build an army by giving life to the machines of Earth. Tyrese Gibson, Josh Duhamel, Anthony Anderson, Megan Fox, Rachael Taylor, John Turturro, and Jon Voight also star, while voice actors Peter Cullen and Hugo Weaving voice Optimus Prime and Megatron respectively."
161,Stockholm (2018 film),https://en.wikipedia.org/wiki/Stockholm_(2018_film),"Stockholm is a 2018 American crime film written, produced and directed by Robert Budreau. It stars Ethan Hawke, Noomi Rapace, Mark Strong, Christopher Heyerdahl, Bea Santos and Thorbjorn Harr. The film premiered at the Tribeca Film Festival on April 19, 2018 and was released on April 12, 2019 by Smith Global Media."
162,The Killing Jar (film),https://en.wikipedia.org/wiki/The_Killing_Jar_(film),"The Killing Jar is a 2010 American crime thriller film written and directed by Mark Young. It stars Michael Madsen as a psychopath who takes the occupants of a remote diner hostage, only to realize that one of them is more dangerous than the gunman."
163,Beyond (2012 film),https://en.wikipedia.org/wiki/Beyond_(2012_film),"Beyond is a 2012 psychological thriller-supernatural drama film starring Jon Voight, Teri Polo, and Dermot Mulroney. The film, directed by Josef Rusnak, was shot entirely on location in Anchorage, Alaska."
164,Death Race (film),https://en.wikipedia.org/wiki/Death_Race_(film),"Death Race is a 2008 American-German-British  science fiction action thriller film produced, written, and directed by Paul W. S. Anderson and starring Jason Statham. It also stars Tyrese Gibson, Ian McShane and Joan Allen."
165,Paradise Road (1997 film),https://en.wikipedia.org/wiki/Paradise_Road_(1997_film),"Paradise Road is a 1997 American war film that tells the story of a group of English, American, Dutch and Australian women who are imprisoned by the Japanese in Sumatra during World War II. It was directed by Bruce Beresford and stars Glenn Close as Adrienne Pargiter, Frances McDormand as the brash Dr. Verstak, Pauline Collins as missionary Margaret Drummond (based on missionary Margaret Dryburgh), Julianna Margulies as U.S. socialite Topsy Merritt, Jennifer Ehle as British doyenne and model Rosemary Leighton Jones, Cate Blanchett as Australian nurse Susan McCarthy and Elizabeth Spriggs as dowager Imogene Roberts."
166,Tarzan (1999 film),https://en.wikipedia.org/wiki/Tarzan_(1999_film),"Tarzan is a 1999 American animated adventure film produced by Walt Disney Feature Animation for Walt Disney Pictures. The 37th Disney animated feature film, the tenth and last released during the Disney Renaissance era, it is based on the story ""Tarzan of the Apes"" by Edgar Rice Burroughs, being the first animated major motion picture version of the story. Directed by Chris Buck and Kevin Lima from a screenplay by Tab Murphy, Bob Tzudiker, and Noni White, the film stars the voices of Tony Goldwyn, Minnie Driver, Glenn Close, Rosie O'Donnell, Brian Blessed, Lance Henriksen, Wayne Knight, and Nigel Hawthorne."
167,Seizure (film),https://en.wikipedia.org/wiki/Seizure_(film),"Horror writer Edmund Blackstone (Jonathan Frid) sees his recurring nightmare come to chilling life one weekend as one by one, his friends and family are killed by three villains: the Queen of Evil (Martine Beswick), a dwarf named Spider (Hervé Villechaize), and a giant scar-faced strongman called Jackal (Henry Judd Baker)."
168,Ready Player One (film),https://en.wikipedia.org/wiki/Ready_Player_One_(film),"Ready Player One is a 2018 American science fiction adventure film directed by Steven Spielberg, from a screenplay by Zak Penn and Ernest Cline based on Cline's 2011 novel of the same name. The film stars Tye Sheridan, Olivia Cooke, Ben Mendelsohn, T.J. Miller, Simon Pegg, and Mark Rylance. The film takes place in 2045, when much of humanity uses the virtual reality software OASIS (Ontologically Anthropocentric Sensory Immersive Simulation) to escape the desolation of the real world. Orphaned teenager Wade Watts (Sheridan) discovers clues to a hidden game within the program that promises the winner full ownership of the OASIS, and joins several allies to try to complete the game before a large company run by businessman Nolan Sorrento (Mendelsohn) can do so."
169,Lemon Tree Passage (film),https://en.wikipedia.org/wiki/Lemon_Tree_Passage_(film),"Lemon Tree Passage is a 2014 Australian horror/thriller film that was directed by David James Campbell and is his feature film directorial debut. The film received an Australian release and stars Andrew Ryan, Tim Phillipps, Pippa Black, Jessica Tovey, and Tim Pocock as a group of backpackers that find themselves in the midst of strange occurrences. The movie's premise is based upon an urban legend that claims that if a motorist speeds along Lemon Tree Passage Road in Lemon Tree Passage, New South Wales, they will see a ghost."
170,Ang Panday (2017 film),https://en.wikipedia.org/wiki/Ang_Panday_(2017_film),"Carlo J. Caparas' Ang Panday  is a 2017 Filipino superhero fantasy action film based on the eponymous comic book character created by Carlo J. Caparas along with his co-creator Steve Gan. Serving as the seventh installment of the ""Panday"" series, the film is directed and produced by Coco Martin, who also stars in the title role."
171,The Breed (2001 film),https://en.wikipedia.org/wiki/The_Breed_(2001_film),The Breed is a 2001 horror film with an estimated budget of 4 million dollars.
172,Extinction,https://en.wikipedia.org/wiki/Extinction_(2018_film),"Extinction is a 2018 American science fiction action film directed by Ben Young and written by Spenser Cohen and Brad Kane. The film is about a father who has a recurring dream/vision about the loss of his family while witnessing an evil force bent on destruction. The film stars Michael Peña, Lizzy Caplan, Mike Colter, Lilly Aspell, Emma Booth, Israel Broussard, and Lex Shrapnel.\n\nExtinction was filmed over 40 days in Belgrade, Serbia, on a budget of $20 million. It had originally been scheduled for a theatrical release on January 26, 2018, by Universal Pictures, but was pulled from the release schedule. The film was acquired from Universal by Netflix, which released it on July 27, 2018. It received negative reviews, with criticism for its confused and weak storyline, character development and pacing."
173,Necromancy (film),https://en.wikipedia.org/wiki/Necromancy_(film),"Necromancy is a 1972 American supernatural horror film directed by Bert I. Gordon and starring Orson Welles, Pamela Franklin, Michael Ontkean, and Lee Purcell. The plot follows an enigmatic cult leader in a small California town who attempts to harness the powers of a local woman to resurrect his dead son."
174,The Thomas Crown Affair (1999 film),https://en.wikipedia.org/wiki/The_Thomas_Crown_Affair_(1999_film),"The Thomas Crown Affair is a 1999 American heist film directed by John McTiernan and starring Pierce Brosnan, Rene Russo and Denis Leary. It is a remake of the 1968 film of the same name. The film generally received positive reviews. It was a success at the box office, grossing $124 million worldwide."
175,Mitchell (film),https://en.wikipedia.org/wiki/Mitchell_(film),"Mitchell is a 1975 American action film directed by Andrew V. McLaglen, written by Ian Kennedy Martin, and starring Joe Don Baker as an abrasive police detective. The film was released in the United States on September 10, 1975 by Allied Artists Pictures Corporation."
176,Inside (2016 film),https://en.wikipedia.org/wiki/Inside_(2016_film),"Inside is a 2016 Spanish English-language independent horror film directed by Miguel Ángel Vivas, written by Jaume Balagueró, and starring Rachel Nichols, Laura Harring, and Stany Coppet. Its plot follows a pregnant woman pursued by a psychotic woman trying to steal her unborn child on Christmas Eve."
177,Blind Witness (film),https://en.wikipedia.org/wiki/Blind_Witness_(film),"Blind Witness is a 1989 American made-for-television thriller drama film starring Victoria Principal, Paul Le Mat and Stephen Macht. It was set and filmed in Salt Lake City, Utah and broadcast on ABC on November 26, 1989."
178,The Cyclops (film),https://en.wikipedia.org/wiki/The_Cyclops_(film),"The Cyclops (a.k.a. Cyclops) (1957) is a science fiction horror film written, produced and directed by Bert I. Gordon, starring James Craig, Lon Chaney Jr. and Gloria Talbott. "
179,Harry Potter and the Order of the Phoenix (film),https://en.wikipedia.org/wiki/Harry_Potter_and_the_Order_of_the_Phoenix_(film),"Live-action filming took place in England and Scotland for exterior locations and Leavesden Film Studios in Watford for interior locations from February to November 2006, with a one-month break in June. Post-production on the film continued for several months afterwards to add in visual effects. The film's budget was reportedly between £75 and 100 million ($150–200 million). Warner Bros. released the film in the United Kingdom on 12 July 2007 and in North America on 11 July, both in conventional and IMAX theatres; it is the first Potter film to be released in IMAX 3D."
180,Mean Girls,https://en.wikipedia.org/wiki/Mean_Girls,"""Saturday Night Live"" creator Lorne Michaels produced the film; Tina Fey, screenwriter and co-star of the film, was a long-term cast member and writer for ""SNL"". Although set in Evanston, Illinois (a Chicago suburb), the film was mostly shot in Toronto, Canada. The film marks Lohan's second collaboration with director Waters, the first being ""Freaky Friday"", released a year earlier."
181,Live by Night (film),https://en.wikipedia.org/wiki/Live_by_Night_(film),"Live by Night is a 2016 American crime drama film written, directed, produced by and starring Ben Affleck. Based on the 2012 novel of the same name by Dennis Lehane, the film follows an ambitious Ybor City bootlegger (Affleck) who becomes a notorious gangster. The film also stars Elle Fanning, Brendan Gleeson, Chris Messina, Sienna Miller, Zoe Saldana and Chris Cooper."
182,Night Train to Lisbon (film),https://en.wikipedia.org/wiki/Night_Train_to_Lisbon_(film),"Night Train to Lisbon is a 2013 internationally co-produced English-language drama film directed by Bille August and starring Jeremy Irons. Based on the 2004 novel ""Night Train to Lisbon"" by Pascal Mercier and written by Greg Latter and Ulrich Herrmann, the film is about a Swiss teacher who saves the life of a woman and then abandons his teaching career and reserved life to embark on a thrilling intellectual adventure that takes him on a journey to the very heart of himself. The film premiered out of competition at the 63rd Berlin International Film Festival."
183,Ali and Nino (film),https://en.wikipedia.org/wiki/Ali_and_Nino_(film),"Ali and Nino (""Əli və Nino"") is a 2016 British war film, based on Kurban Said's novel of the same name. The film is written by Christopher Hampton and directed by Asif Kapadia. It stars Maria Valverde and Adam Bakri. The film received mixed to negative reviews."
184,The Heavy (film),https://en.wikipedia.org/wiki/The_Heavy_(film),"The Heavy is a 2010 thriller film directed by Marcus Warren and stars Vinnie Jones, Gary Stretch, Shannyn Sossamon and Christopher Lee."
185,Tuesday (film),https://en.wikipedia.org/wiki/Tuesday_(film),"Tuesday (rendered as Tu£sday) is a low-budget 2008 British heist film set in the 1980s. Directed by Sacha Bennett, it stars John Simm, Philip Glenister, Ashley Walters and Kevin McNally as jewel thieves. The film was released in the United Kingdom on 10 October 2008."
186,1915 (film),https://en.wikipedia.org/wiki/1915_(film),"1915 is a 2015 psychological thriller film co-written and directed by Garin Hovannisian and Alec Mouhibian. It is produced by Hovannisian and Mouhibian with Terry Leonard, and stars Simon Abkarian, Angela Sarafyan, Samuel Page, and Nikolai Kinski, along with Jim Piddock. ""1915"" follows a mysterious theater director in present-day Los Angeles as he stages a controversial play to bring the ghosts of a forgotten tragedy back to life. The title refers to the Armenian Genocide. The film also features the first original film score by Serj Tankian, the Grammy-winning frontman of System of a Down."
187,Premiere (1937 film),https://en.wikipedia.org/wiki/Premiere_(1937_film),"Premiere is a 1937 Austrian musical crime film directed by Géza von Bolváry and starring Zarah Leander, Attila Hörbiger and Karl Martell. The wealthy backer of a Viennese musical revue is murdered on the first night of the show. It was Leander's first German language role after previously appearing in Swedish films. On the basis of her performance in the film, Leander was signed by the German Major studio UFA after their major rival, Tobis, had decided she had insufficient star appeal. Her next film ""To New Shores"" established Leander as the leading star in Germany."
188,Silent Hill (film),https://en.wikipedia.org/wiki/Silent_Hill_(film),"Silent Hill is a 2006 dark fantasy horror film directed by Christophe Gans and written by Roger Avary, Gans, and Nicolas Boukhrief. The film is an adaptation of Konami's video game series Silent Hill. It stars Radha Mitchell, Sean Bean, Laurie Holden, Deborah Kara Unger, Kim Coates, Tanya Allen, Alice Krige, and Jodelle Ferland."
189,Pinocchio (2021 film),https://en.wikipedia.org/wiki/Pinocchio_(2021_film),"Pinocchio is an upcoming American stop motion animated dark fantasy musical film directed by Guillermo del Toro and Mark Gustafson, based on Gris Grimly’s design from his 2002 edition of the Italian novel ""The Adventures of Pinocchio"" by Carlo Collodi. Produced and distributed by Netflix, for a projected 2021 release."
190,A Clockwork Orange (film),https://en.wikipedia.org/wiki/A_Clockwork_Orange_(film),"Alex (Malcolm McDowell), the central character, is a charismatic, antisocial delinquent whose interests include classical music (especially Beethoven), committing rape, theft and what is termed ""ultra-violence"". He leads a small gang of thugs, Pete (Michael Tarn), Georgie (James Marcus), and Dim (Warren Clarke), whom he calls his ""droogs"" (from the Russian word друг, ""friend"", ""buddy""). The film chronicles the horrific crime spree of his gang, his capture, and attempted rehabilitation via an experimental psychological conditioning technique (the ""Ludovico Technique"") promoted by the Minister of the Interior (Anthony Sharp). Alex narrates most of the film in Nadsat, a fractured adolescent slang composed of Slavic (especially Russian), English, and Cockney rhyming slang."
191,Gods and Generals (film),https://en.wikipedia.org/wiki/Gods_and_Generals_(film),"Gods and Generals is a 2003 American period war drama film written and directed by Ronald F. Maxwell. It is an adaptation of the 1996 novel of the same name by Jeffrey Shaara and prequel to Maxwell's 1993 film ""Gettysburg"". The film stars Stephen Lang as Stonewall Jackson, Jeff Daniels as Lieutenant Colonel Joshua Chamberlain and Robert Duvall as General Robert E. Lee."
192,The Disaster Artist,https://en.wikipedia.org/wiki/The_Disaster_Artist,"The Disaster Artist: My Life Inside The Room, the Greatest Bad Movie Ever Made is a 2013 non-fiction book written by Greg Sestero and Tom Bissell, in which the former details the troubled development and production of the panned 2003 cult romantic drama The Room, his own struggles as a young actor, and his relationship with The Room director Tommy Wiseau.\n\nA film adaptation of the same name was released in 2017, directed by and starring James Franco as Wiseau and his brother Dave Franco as Sestero."
193,The Adventures of Werner Holt (film),https://en.wikipedia.org/wiki/The_Adventures_of_Werner_Holt_(film),"Werner Holt, a young Wehrmacht soldier stationed on the eastern border of Germany in the last days of World War II, is awaiting the attack of the Red Army with his friend and commander Gilbert Wolzow. Holt recalls the last two years of his life: his meeting with Wolzow, their conscription, his experience as an assistant in an anti-aircraft battery. He remembers how he began to lose faith in the war's aims, after witnessing the brutal crushing of the Slovak National Uprising and having a sexual encounter with an SS officer's wife, which left him disgusted. After that, he realized that his father's claims about millions of people being murdered in the concentration camps were true. "
